transaction_id,upi_id,payee_display_name,amount_inr,timestamp,sender_account_age_days,payee_account_age_days,transaction_hour,device_change_last_24h,sender_city,is_first_time_payee,num_txns_to_payee_last_30d,triggered_by_sms_link,triggered_by_screen_share_app,fraud_type,is_fraud
TXN100423,divya893@apl,Divya Verma,432.88,2025-02-03T00:34:23,2101,577,0,0,Lucknow,0,9,0,0,none,0
TXN101402,divya556@okaxis,Divya Yadav,982.56,2025-04-22T16:56:24,1565,942,16,0,Kolkata,1,13,0,0,none,0
TXN101327,sureshsingh2001@axl,Suresh Singh,1964.98,2025-10-31T20:50:36,1071,2704,20,1,Chennai,0,13,0,0,none,0
TXN100052,sneha773@apl,Sneha Reddy,6703.13,2025-02-12T02:26:14,2741,1900,2,0,Bengaluru,0,17,0,0,none,0
TXN100964,pooja351@okicici,Pooja Chauhan,1441.19,2025-03-27T08:14:25,454,1635,8,0,Pune,1,16,0,0,none,0
TXN101026,deepakverma1978@axl,Deepak Verma,1142.13,2025-03-29T21:32:47,396,2211,21,0,Bengaluru,0,7,0,0,none,0
TXN200344,icici-84rqc@oksbi,KYC Verification,9.82,2026-02-24T11:33:39,408,17,11,1,Lucknow,1,0,1,1,kyc_update_scam,1
TXN101132,sneha_verma@axl,Sneha Verma,13068.21,2025-01-24T17:13:41,1245,1335,17,0,Mumbai,0,14,0,0,none,0
TXN200358,kycupdate809@ibl,KYC Verification,48657.42,2026-06-12T22:57:50,1717,30,22,0,Bengaluru,1,0,1,1,loan_app_scam,1
TXN102237,sneha545@paytm,Sneha Singh,323.93,2025-01-10T13:54:16,1526,1855,13,0,Hyderabad,0,14,0,0,none,0
TXN100289,deepak.sharma62@apl,Deepak Sharma,1587.88,2026-05-08T04:18:43,1473,1779,4,0,Chennai,0,8,0,0,none,0
TXN101190,sanjay_nair@ibl,Sanjay Nair,3040.8,2026-04-27T11:18:02,833,933,11,0,Lucknow,0,17,0,0,none,0
TXN102335,deepak.nair25@okhdfcbank,Deepak Nair,14844.64,2025-01-04T01:09:35,495,2575,1,0,Indore,0,4,0,0,none,0
TXN100429,amit305@okhdfcbank,Amit Patel,11427.61,2025-06-30T21:00:16,2563,2521,21,0,Kolkata,0,15,0,0,none,0
TXN100015,manoj102@ybl,Manoj Sharma,11055.69,2025-12-20T09:58:14,814,867,9,0,Lucknow,0,10,0,0,none,0
TXN101882,vikram_verma@apl,Vikram Verma,666.09,2025-07-04T10:19:27,2056,1875,10,0,Hyderabad,0,9,0,0,none,0
TXN200191,xi8xeuxd@okhdfcbank,Cash Back Team,3526.19,2025-12-06T23:34:48,235,23,23,1,Delhi,1,0,0,0,cashback_scam,1
TXN100396,manojpatel1999@paytm,Manoj Patel,444.31,2025-07-29T11:28:13,1329,649,11,0,Jaipur,1,13,0,0,none,0
TXN101454,shalini263@okhdfcbank,Shalini Verma,350.14,2026-03-13T09:41:08,1135,1989,9,0,Lucknow,1,9,0,0,none,0
TXN101233,meena.verma4@oksbi,Meena Verma,1845.51,2025-01-20T15:56:51,704,359,15,0,Hyderabad,1,6,0,0,none,0
TXN102324,ritu213@apl,Ritu Verma,63.78,2025-10-31T09:05:02,2542,436,9,0,Kolkata,0,11,0,0,none,0
TXN200280,cashbackoffer929@okaxis,Refund Dept,4.58,2025-03-10T15:23:08,1180,16,15,1,Delhi,1,0,1,1,qr_code_scam,1
TXN200281,axis-zaj65@ybl,Customer Support,636.27,2025-02-25T02:42:16,2149,17,2,0,Mumbai,1,0,1,0,kyc_update_scam,1
TXN101046,priya.verma40@axl,Priya Verma,5728.87,2026-05-12T13:12:03,1105,1037,13,0,Jaipur,0,0,0,0,none,0
TXN200513,icici-aqyug@ybl,KYC Verification,8.18,2026-02-06T10:03:50,2275,24,10,1,Chennai,1,0,1,1,lottery_prize_scam,1
TXN200173,amazon-3rmf2@paytm,Cash Back Team,1458.84,2026-06-28T20:38:25,2775,21,20,0,Delhi,1,0,0,0,phishing_link_scam,1
TXN200272,axis-ok4nk@ybl,KYC Verification,3574.57,2025-11-14T17:37:47,437,21,17,0,Pune,1,0,0,1,loan_app_scam,1
TXN101500,pooja_iyer@paytm,Pooja Iyer,1961.68,2025-11-06T05:48:35,2625,2899,5,0,Delhi,1,19,0,0,none,0
TXN101322,amit933@okicici,Amit Yadav,5340.38,2026-04-02T10:47:26,2756,1851,10,0,Hyderabad,0,19,0,0,none,0
TXN101934,sanjay.yadav88@ibl,Sanjay Yadav,7089.68,2026-06-09T14:36:05,228,984,14,0,Kolkata,0,11,0,0,none,0
TXN100849,vikrampatel1992@apl,Vikram Patel,11571.67,2025-03-22T11:43:44,2692,2425,11,0,Hyderabad,0,14,0,0,none,0
TXN101106,rohitpatel2002@okaxis,Rohit Patel,1093.23,2026-05-11T02:30:10,1007,161,2,0,Pune,0,12,0,0,none,0
TXN102427,pooja.iyer24@upi,Pooja Iyer,11338.22,2026-06-05T07:47:01,2651,1557,7,0,Kolkata,0,19,0,0,none,0
TXN101348,rohit.yadav49@apl,Rohit Yadav,2155.99,2025-06-17T01:58:57,2017,2934,1,0,Lucknow,0,1,0,0,none,0
TXN200445,paytm-7gu05@paytm,KYC Verification,3365.48,2026-05-30T02:15:37,2642,25,2,1,Lucknow,1,0,1,1,phishing_link_scam,1
TXN101222,deepak_reddy@okaxis,Deepak Reddy,14511.27,2025-04-15T01:31:44,2067,854,1,0,Lucknow,0,17,0,0,none,0
TXN101510,kavita.gupta3@okhdfcbank,Kavita Gupta,1252.85,2025-11-25T18:30:28,2294,1232,18,0,Bengaluru,0,15,0,0,none,0
TXN200285,refundteam832@okicici,Customer Support,26305.56,2026-05-20T23:51:46,2564,1,23,1,Hyderabad,1,0,1,1,job_offer_scam,1
TXN101155,anita.chauhan77@ybl,Anita Chauhan,11337.62,2025-12-13T12:11:35,852,2705,12,0,Delhi,0,3,0,0,none,0
TXN101796,rahulsharma1983@oksbi,Rahul Sharma,822.21,2025-03-27T15:20:40,531,1430,15,0,Mumbai,0,8,0,0,none,0
TXN200284,supportdesk117@okicici,Customer Support,2312.12,2025-12-13T18:09:07,2410,20,18,1,Kolkata,1,0,1,0,refund_scam,1
TXN100587,deepakgupta1970@okicici,Deepak Gupta,788.66,2025-04-21T19:33:51,2798,1606,19,0,Bengaluru,1,14,0,0,none,0
TXN200435,axis-k8dkb@okicici,E3lyug Services,1155.24,2026-05-19T04:58:33,2189,16,4,0,Bengaluru,1,0,0,1,qr_code_scam,1
TXN200438,paytm-72lwz@upi,Cash Back Team,8.08,2025-12-14T20:13:46,2011,22,20,1,Bengaluru,1,0,0,1,loan_app_scam,1
TXN100081,divyagupta1994@axl,Divya Gupta,1675.04,2026-03-10T23:21:43,1806,263,23,0,Jaipur,0,10,0,0,none,0
TXN101545,ritu.sharma52@okhdfcbank,Ritu Sharma,3715.42,2025-02-06T13:32:51,781,2504,13,0,Kolkata,0,7,0,0,none,0
TXN200211,zeh5fnqajwcb@apl,Refund Dept,2362.54,2025-08-29T20:53:49,2939,21,20,1,Lucknow,1,0,1,0,refund_scam,1
TXN101025,divya_gupta@ybl,Divya Gupta,467.59,2026-04-16T21:54:10,983,1752,21,0,Chennai,1,2,0,0,none,0
TXN101017,sneha.chauhan18@okaxis,Sneha Chauhan,854.1,2025-12-29T19:03:21,600,2879,19,0,Chennai,1,4,0,0,none,0
TXN101116,shalini670@ybl,Shalini Gupta,10052.52,2025-02-16T20:14:26,529,1856,20,0,Indore,0,13,0,0,none,0
TXN102011,ritu894@okaxis,Ritu Singh,3645.33,2026-05-10T00:25:40,2015,182,0,0,Mumbai,0,1,0,0,none,0
TXN102209,anitaiyer1984@upi,Anita Iyer,10345.27,2026-01-01T14:29:51,1739,2257,14,0,Kolkata,1,11,0,0,none,0
TXN102302,suresh_verma@oksbi,Suresh Verma,7900.29,2025-05-05T04:55:14,2664,2706,4,0,Lucknow,0,13,0,0,none,0
TXN102063,ajaysingh2002@apl,Ajay Singh,9030.72,2026-01-17T22:05:58,2982,810,22,0,Hyderabad,0,15,0,0,none,0
TXN200014,verifyacc320@upi,Prize Claim Cell,38551.68,2025-03-19T21:00:50,750,2,21,0,Mumbai,1,0,1,1,loan_app_scam,1
TXN200379,refundteam725@okaxis,Cash Back Team,1.51,2025-11-18T18:08:58,2057,1,18,1,Pune,1,0,1,0,refund_scam,1
TXN102288,neha149@oksbi,Neha Reddy,1158.19,2025-10-28T05:28:50,1778,1309,5,0,Mumbai,1,11,0,0,none,0
TXN101035,poojasharma2003@okhdfcbank,Pooja Sharma,572.23,2025-02-17T03:44:57,1784,1125,3,0,Delhi,0,8,0,0,none,0
TXN100906,shaliniyadav1998@ybl,Shalini Yadav,12110.87,2025-04-22T03:16:01,1190,1004,3,0,Hyderabad,0,19,0,0,none,0
TXN100374,ritu.gupta68@okicici,Ritu Gupta,4003.95,2026-04-08T13:44:47,1871,1659,13,0,Jaipur,0,6,0,0,none,0
TXN100689,ritu702@paytm,Ritu Yadav,586.6,2026-06-03T14:49:25,2080,1797,14,0,Mumbai,0,9,0,0,none,0
TXN100626,rohit324@okicici,Rohit Reddy,3003.72,2026-03-11T10:00:04,2135,1372,10,0,Kolkata,1,5,0,0,none,0
TXN200234,hdfc-szthp@ibl,F0udrk Services,3065.27,2025-06-18T06:00:43,2386,2,6,0,Delhi,1,0,1,0,lottery_prize_scam,1
TXN101508,ritu315@ybl,Ritu Singh,127.84,2025-07-21T05:31:54,1499,1073,5,0,Kolkata,1,12,0,0,none,0
TXN200045,qb4ofijd1@apl,KYC Verification,36077.17,2025-07-01T23:53:13,1867,18,23,1,Bengaluru,1,0,1,1,fake_customer_care,1
TXN101586,deepak_singh@apl,Deepak Singh,5872.05,2025-06-02T14:16:01,1805,843,14,0,Pune,0,18,0,0,none,0
TXN101753,priya_reddy@okaxis,Priya Reddy,1454.18,2025-01-15T17:09:59,758,1889,17,0,Kolkata,0,2,0,0,none,0
TXN101182,suresh239@okhdfcbank,Suresh Nair,9049.18,2025-10-30T12:32:47,205,2062,12,0,Hyderabad,0,2,0,0,none,0
TXN100898,amit_chauhan@ibl,Amit Chauhan,11924.36,2025-10-15T17:33:55,2416,869,17,0,Mumbai,0,11,0,0,none,0
TXN101324,sneha_verma@ybl,Sneha Verma,7068.21,2025-05-13T04:46:48,2716,2834,4,0,Jaipur,0,14,0,0,none,0
TXN100350,divyareddy1991@oksbi,Divya Reddy,442.31,2026-05-13T13:59:27,1440,1319,13,0,Hyderabad,0,3,0,0,none,0
TXN100260,priya.yadav84@okhdfcbank,Priya Yadav,1944.68,2025-05-11T00:27:55,2747,358,0,0,Bengaluru,1,3,0,0,none,0
TXN102144,manoj505@apl,Manoj Singh,12510.18,2025-09-30T08:35:34,1551,2212,8,0,Kolkata,1,19,0,0,none,0
TXN100023,suresh.gupta90@ibl,Suresh Gupta,13939.87,2025-06-22T18:27:54,1430,1022,18,0,Bengaluru,1,10,0,0,none,0
TXN101304,arjun267@okicici,Arjun Gupta,126.21,2025-12-23T06:25:56,254,2319,6,0,Chennai,0,11,0,0,none,0
TXN200335,flipkart-iqxis@axl,Refund Dept,3650.75,2025-08-29T04:12:42,616,25,4,1,Delhi,1,0,0,0,lottery_prize_scam,1
TXN101540,divya742@oksbi,Divya Patel,5647.38,2026-06-06T06:11:19,2009,2469,6,0,Pune,0,20,0,0,none,0
TXN200336,s3ofk6pu@axl,Prize Claim Cell,2.22,2026-01-04T19:23:45,1497,12,19,1,Chennai,1,0,1,0,lottery_prize_scam,1
TXN200311,axis-pavmb@oksbi,Refund Dept,3960.38,2025-01-20T12:03:01,1747,26,12,0,Chennai,1,0,1,1,job_offer_scam,1
TXN100979,divyasingh1985@paytm,Divya Singh,1216.07,2025-05-04T15:33:14,592,426,15,0,Lucknow,0,17,0,0,none,0
TXN101521,anita832@axl,Anita Gupta,1008.81,2026-06-25T15:55:58,707,929,15,0,Chennai,1,1,0,0,none,0
TXN101909,amitsharma1971@apl,Amit Sharma,733.66,2025-12-17T05:45:47,1604,2092,5,0,Kolkata,0,2,0,0,none,0
TXN100777,sanjay988@ibl,Sanjay Yadav,9791.27,2025-10-13T03:19:00,1213,1833,3,0,Pune,0,17,0,0,none,0
TXN200161,sbi-fxxsq@upi,Refund Dept,1474.11,2025-10-15T13:04:08,2431,8,13,1,Hyderabad,1,0,1,1,loan_app_scam,1
TXN100176,arjun848@paytm,Arjun Chauhan,7170.31,2025-02-19T04:34:10,1047,2116,4,0,Pune,0,17,0,0,none,0
TXN101613,deepak.sharma54@ybl,Deepak Sharma,8757.68,2025-10-07T01:34:42,240,1635,1,0,Lucknow,1,10,0,0,none,0
TXN101239,poojaiyer2005@okhdfcbank,Pooja Iyer,12943.59,2026-01-18T22:05:43,1253,2277,22,0,Kolkata,1,6,0,0,none,0
TXN200411,refundteam919@ybl,Cash Back Team,29217.01,2025-03-28T13:15:57,528,10,13,1,Delhi,1,0,1,0,job_offer_scam,1
TXN101421,snehagupta2001@okhdfcbank,Sneha Gupta,9643.98,2026-01-09T16:45:58,835,358,16,0,Kolkata,0,19,0,0,none,0
TXN100399,ajay503@okhdfcbank,Ajay Sharma,1015.81,2025-12-18T10:07:06,1845,982,10,0,Pune,0,20,0,0,none,0
TXN101168,manoj.nair56@oksbi,Manoj Nair,9759.26,2026-01-30T12:22:27,1762,588,12,1,Delhi,0,6,0,0,none,0
TXN200163,j4yu695d9rk1@apl,Bp018b Services,4.92,2025-05-26T13:23:53,2807,28,13,1,Pune,1,0,0,1,phishing_link_scam,1
TXN200140,amazon-5mjmu@ibl,O5qlgt Services,6.48,2025-04-28T07:59:05,2150,8,7,0,Hyderabad,1,0,1,1,kyc_update_scam,1
TXN100134,sanjay.gupta66@axl,Sanjay Gupta,1361.9,2025-12-26T03:21:22,1801,1132,3,0,Bengaluru,0,1,0,0,none,0
TXN101972,ritu.gupta15@axl,Ritu Gupta,427.59,2026-05-20T03:13:58,2589,2691,3,0,Delhi,0,18,0,0,none,0
TXN200203,axis-9an27@okicici,Vp2gi0 Services,1792.99,2026-02-13T11:11:54,1490,15,11,1,Delhi,1,0,0,1,cashback_scam,1
TXN100948,sanjay_chauhan@okaxis,Sanjay Chauhan,10234.78,2025-06-09T19:09:23,929,2742,19,0,Hyderabad,0,12,0,0,none,0
TXN101384,amit_yadav@ibl,Amit Yadav,11752.76,2025-04-01T16:52:14,585,2505,16,0,Chennai,1,1,0,0,none,0
TXN101987,divya_patel@ybl,Divya Patel,6986.51,2025-05-10T17:04:25,2920,2746,17,0,Pune,0,12,0,0,none,0
TXN100947,ajay712@okaxis,Ajay Reddy,3810.61,2026-04-22T04:08:59,958,2904,4,0,Chennai,0,6,0,0,none,0
TXN101926,ritu.reddy9@okicici,Ritu Reddy,11939.5,2025-05-28T06:05:19,2668,1067,6,0,Bengaluru,0,20,0,0,none,0
TXN102065,deepak_yadav@oksbi,Deepak Yadav,427.97,2025-02-01T08:19:51,790,339,8,0,Mumbai,1,19,0,0,none,0
TXN101426,ajaynair1999@ybl,Ajay Nair,3649.05,2025-12-29T01:26:15,717,718,1,0,Chennai,0,8,0,0,none,0
TXN200443,icici-rddj5@ybl,Prize Claim Cell,2424.94,2026-04-17T19:21:14,2386,24,19,1,Jaipur,1,0,0,0,qr_code_scam,1
TXN101047,deepakgupta1996@okicici,Deepak Gupta,1232.81,2025-06-17T10:48:24,1163,1938,10,0,Hyderabad,1,2,0,0,none,0
TXN200074,claimprize787@okhdfcbank,Prize Claim Cell,9.53,2025-10-27T19:41:31,931,21,19,1,Delhi,1,0,1,0,refund_scam,1
TXN100438,arjun472@okaxis,Arjun Gupta,1289.12,2026-01-21T23:51:04,2374,966,23,0,Lucknow,0,18,0,0,none,0
TXN101735,vikram_gupta@okhdfcbank,Vikram Gupta,1252.62,2026-06-19T15:41:20,431,1776,15,0,Bengaluru,0,7,0,0,none,0
TXN101577,deepak_iyer@okicici,Deepak Iyer,9583.46,2025-02-12T08:07:01,1193,1881,8,0,Jaipur,0,8,0,0,none,0
TXN101711,anitasharma1971@okhdfcbank,Anita Sharma,1412.56,2025-07-19T14:26:19,2121,126,14,0,Kolkata,0,8,0,0,none,0
TXN100333,ajay999@oksbi,Ajay Yadav,4932.58,2026-03-08T00:49:09,1789,2780,0,0,Kolkata,0,13,0,0,none,0
TXN102091,arjun844@paytm,Arjun Sharma,1124.94,2025-09-30T17:52:12,2795,2396,17,0,Lucknow,0,9,0,0,none,0
TXN101039,kavitapatel2004@ybl,Kavita Patel,1920.48,2025-05-29T21:01:33,2918,436,21,0,Pune,1,8,0,0,none,0
TXN101595,amit.patel62@ibl,Amit Patel,446.39,2025-04-01T02:30:39,2567,2882,2,0,Lucknow,0,9,0,0,none,0
TXN102293,kavita_reddy@upi,Kavita Reddy,6369.6,2025-11-18T16:07:09,2656,2951,16,0,Hyderabad,0,14,0,0,none,0
TXN101956,sanjay.reddy90@oksbi,Sanjay Reddy,9636.01,2026-01-01T06:21:20,1313,1370,6,0,Pune,0,8,0,0,none,0
TXN101088,anita937@ibl,Anita Patel,12384.45,2026-02-12T09:51:02,1479,277,9,1,Indore,0,4,0,0,none,0
TXN101413,shalini230@okicici,Shalini Singh,401.36,2026-01-19T02:57:49,2525,572,2,0,Bengaluru,0,20,0,0,none,0
TXN101992,deepak.verma13@axl,Deepak Verma,13200.83,2025-10-16T21:33:13,1860,2864,21,0,Chennai,0,19,0,0,none,0
TXN101935,manojnair1976@paytm,Manoj Nair,618.74,2026-03-08T13:20:22,1031,215,13,0,Chennai,0,11,0,0,none,0
TXN100105,sanjay_verma@apl,Sanjay Verma,1316.64,2025-09-02T04:34:09,286,852,4,0,Kolkata,0,8,0,0,none,0
TXN100991,rahul327@okaxis,Rahul Iyer,54.39,2025-11-05T08:14:49,1300,2282,8,0,Chennai,1,0,0,0,none,0
TXN100718,ajay851@axl,Ajay Chauhan,1702.81,2025-04-05T04:07:17,2666,2024,4,0,Chennai,1,10,0,0,none,0
TXN100565,kavita.chauhan63@paytm,Kavita Chauhan,14239.21,2025-11-29T08:56:15,2876,2955,8,0,Kolkata,0,19,0,0,none,0
TXN101764,divya623@oksbi,Divya Verma,11530.01,2025-08-06T23:57:31,1817,2839,23,0,Kolkata,0,19,0,0,none,0
TXN100985,deepak545@okhdfcbank,Deepak Singh,10731.33,2026-05-16T10:49:40,1039,2028,10,0,Hyderabad,0,12,0,0,none,0
TXN100351,arjunpatel1971@okaxis,Arjun Patel,13989.64,2025-09-14T17:14:34,2123,235,17,0,Jaipur,0,20,0,0,none,0
TXN102019,arjun_reddy@ibl,Arjun Reddy,10681.22,2026-06-26T05:59:38,1627,2116,5,0,Hyderabad,0,11,0,0,none,0
TXN102082,rohit783@oksbi,Rohit Chauhan,1181.51,2025-03-16T14:16:55,1418,2337,14,0,Kolkata,0,14,0,0,none,0
TXN200369,14k0e5m1lj@ybl,Customer Support,2761.03,2025-05-22T14:24:28,860,19,14,0,Mumbai,1,0,0,0,refund_scam,1
TXN100188,amit.nair59@ibl,Amit Nair,375.42,2026-03-17T07:31:24,2530,2851,7,0,Bengaluru,0,1,0,0,none,0
TXN100653,arjunpatel2004@axl,Arjun Patel,1856.84,2025-07-17T16:14:34,2375,184,16,0,Mumbai,0,11,0,0,none,0
TXN101296,anita641@paytm,Anita Nair,14384.68,2026-06-28T22:51:33,2199,1669,22,0,Lucknow,1,20,0,0,none,0
TXN101318,arjun.singh63@okaxis,Arjun Singh,293.38,2025-06-01T15:27:27,461,2909,15,0,Chennai,0,13,0,0,none,0
TXN101431,deepakreddy2005@okicici,Deepak Reddy,66.81,2025-09-30T03:14:27,1624,2808,3,0,Kolkata,0,9,0,0,none,0
TXN100859,pooja.verma44@axl,Pooja Verma,89.78,2025-07-20T05:08:26,2976,1618,5,0,Lucknow,0,0,0,0,none,0
TXN102184,neha_gupta@ibl,Neha Gupta,12610.24,2025-08-05T00:02:57,1305,212,0,0,Chennai,0,5,0,0,none,0
TXN101832,kavita_reddy@okicici,Kavita Reddy,1601.99,2025-11-08T21:02:42,1914,2430,21,0,Lucknow,1,11,0,0,none,0
TXN101672,rahul307@upi,Rahul Chauhan,615.92,2026-01-27T08:13:27,1443,663,8,0,Indore,0,15,0,0,none,0
TXN100797,neha586@ybl,Neha Gupta,1500.28,2025-04-30T22:59:39,2668,1287,22,0,Pune,0,0,0,0,none,0
TXN200006,72u2rcw6l@okaxis,Prize Claim Cell,16789.91,2026-02-16T13:23:20,2113,21,13,0,Kolkata,1,0,1,1,phishing_link_scam,1
TXN100562,rohit_iyer@ibl,Rohit Iyer,9856.83,2026-01-03T13:40:47,1698,2882,13,0,Hyderabad,0,11,0,0,none,0
TXN101488,kavitapatel1996@oksbi,Kavita Patel,8089.5,2025-05-28T11:29:52,264,2150,11,0,Lucknow,1,15,0,0,none,0
TXN200148,5e3an5nb0g8@upi,Refund Dept,934.25,2025-02-05T00:25:20,2018,22,0,1,Mumbai,1,0,1,1,phishing_link_scam,1
TXN101356,manoj.sharma17@paytm,Manoj Sharma,1183.81,2026-02-22T02:51:15,1940,2303,2,0,Pune,1,8,0,0,none,0
TXN101997,vikram556@upi,Vikram Chauhan,10042.57,2026-01-27T00:55:57,2107,1444,0,0,Hyderabad,0,14,0,0,none,0
TXN101407,vikram.nair14@ibl,Vikram Nair,1319.94,2025-10-16T03:47:13,2194,526,3,0,Lucknow,0,5,0,0,none,0
TXN102456,ritu.reddy29@okaxis,Ritu Reddy,5838.1,2026-05-18T10:29:40,2241,1006,10,0,Kolkata,0,13,0,0,none,0
TXN100294,manoj_chauhan@okicici,Manoj Chauhan,5502.31,2026-03-03T01:57:46,1678,843,1,0,Bengaluru,1,11,0,0,none,0
TXN100460,ritu.yadav21@ibl,Ritu Yadav,14854.64,2025-02-01T16:24:45,2054,2109,16,0,Mumbai,0,11,0,0,none,0
TXN100164,ajay199@ibl,Ajay Nair,180.99,2025-09-05T16:54:12,272,1495,16,0,Mumbai,0,16,0,0,none,0
TXN200400,icici-svbo9@apl,Customer Support,1658.7,2025-01-18T14:28:47,358,4,14,1,Kolkata,1,0,1,0,cashback_scam,1
TXN100863,meenaverma1985@okaxis,Meena Verma,7255.7,2026-01-17T04:34:53,420,2057,4,0,Indore,0,16,0,0,none,0
TXN101927,shalini967@apl,Shalini Chauhan,79.15,2025-08-01T18:08:48,2545,2819,18,0,Indore,0,5,0,0,none,0
TXN102354,manoj693@paytm,Manoj Patel,74.58,2025-11-16T21:16:25,1076,1923,21,0,Mumbai,0,18,0,0,none,0
TXN200399,paytm-0cfby@apl,Refund Dept,33065.38,2025-10-15T00:20:45,1530,8,0,1,Lucknow,1,0,1,1,loan_app_scam,1
TXN101499,arjun_yadav@ybl,Arjun Yadav,489.0,2025-09-13T20:02:41,2763,2388,20,0,Chennai,1,11,0,0,none,0
TXN200144,d7an2exgoe2@axl,Cash Back Team,27506.84,2025-06-03T06:43:39,1127,17,6,0,Delhi,1,0,0,0,phishing_link_scam,1
TXN200297,refundteam583@axl,Refund Dept,1712.91,2026-06-09T08:36:32,2253,19,8,1,Kolkata,1,0,1,1,loan_app_scam,1
TXN102300,manoj_patel@paytm,Manoj Patel,14604.7,2026-01-06T00:47:21,923,107,0,0,Chennai,0,2,0,0,none,0
TXN101825,amit.yadav49@okhdfcbank,Amit Yadav,1340.66,2025-07-22T18:03:14,1505,1183,18,0,Delhi,0,5,0,0,none,0
TXN100177,deepak_gupta@oksbi,Deepak Gupta,12190.57,2025-02-05T16:26:17,246,598,16,0,Mumbai,1,14,0,0,none,0
TXN100697,rohit_chauhan@upi,Rohit Chauhan,12420.75,2026-03-10T22:52:21,1931,2651,22,0,Delhi,0,4,0,0,none,0
TXN101451,ritu_singh@okicici,Ritu Singh,10032.93,2026-06-25T21:22:54,1817,188,21,0,Hyderabad,0,0,0,0,none,0
TXN100165,anita673@ibl,Anita Iyer,1605.62,2025-06-30T02:06:02,2803,2782,2,0,Lucknow,0,14,0,0,none,0
TXN100273,deepak485@paytm,Deepak Iyer,12861.1,2026-04-02T11:07:38,1721,1002,11,0,Hyderabad,0,15,0,0,none,0
TXN102211,shalini.iyer25@ibl,Shalini Iyer,13561.74,2026-04-03T09:06:32,2816,2136,9,1,Indore,0,9,0,0,none,0
TXN102387,vikram.gupta86@ybl,Vikram Gupta,1916.64,2025-09-29T20:35:57,1983,1975,20,0,Hyderabad,0,4,0,0,none,0
TXN200155,helpdesk247505@apl,Cash Back Team,760.6,2026-03-30T13:24:02,588,13,13,1,Pune,1,0,1,1,phishing_link_scam,1
TXN101015,anita838@ybl,Anita Verma,9620.5,2026-06-25T14:52:56,2923,2554,14,0,Hyderabad,0,12,0,0,none,0
TXN100278,shalini487@okicici,Shalini Chauhan,8795.25,2025-03-26T07:53:37,792,2570,7,0,Jaipur,0,17,0,0,none,0
TXN101013,ajay_gupta@axl,Ajay Gupta,5533.56,2025-07-17T22:01:28,1833,173,22,0,Delhi,0,9,0,0,none,0
TXN101865,arjun631@okicici,Arjun Yadav,6893.09,2026-04-14T19:56:36,631,1472,19,0,Pune,0,16,0,0,none,0
TXN101670,kavitanair1997@apl,Kavita Nair,382.27,2025-11-02T22:58:45,2276,427,22,0,Mumbai,1,16,0,0,none,0
TXN100071,suresh.gupta15@paytm,Suresh Gupta,2205.15,2025-07-04T19:21:59,394,609,19,0,Chennai,0,2,0,0,none,0
TXN102336,rahul.singh70@okicici,Rahul Singh,1562.9,2025-04-07T11:15:22,2523,259,11,0,Hyderabad,1,5,0,0,none,0
TXN100363,amit706@paytm,Amit Chauhan,7787.81,2026-03-08T03:35:05,1842,375,3,0,Indore,1,10,0,0,none,0
TXN101248,priya.chauhan67@okicici,Priya Chauhan,1006.57,2025-11-28T03:58:19,2645,849,3,0,Kolkata,0,14,0,0,none,0
TXN101314,ritu748@ibl,Ritu Singh,879.92,2025-05-02T23:40:44,2709,1509,23,0,Hyderabad,0,5,0,0,none,0
TXN100288,amit_iyer@axl,Amit Iyer,7755.99,2026-03-23T12:47:55,2486,2070,12,0,Hyderabad,1,14,0,0,none,0
TXN101490,amit930@apl,Amit Verma,8982.48,2025-03-19T20:58:53,2477,282,20,0,Kolkata,0,5,0,0,none,0
TXN100602,rituyadav1976@ybl,Ritu Yadav,758.98,2026-01-17T14:14:28,2920,145,14,0,Mumbai,0,11,0,0,none,0
TXN101489,priya.iyer93@upi,Priya Iyer,130.0,2025-05-11T15:14:38,2635,2954,15,0,Chennai,0,7,0,0,none,0
TXN102363,priyayadav1981@ybl,Priya Yadav,13411.42,2026-05-11T13:48:27,1884,1719,13,0,Hyderabad,0,9,0,0,none,0
TXN101668,rohit.sharma12@upi,Rohit Sharma,1076.33,2025-02-10T17:05:27,450,2355,17,0,Delhi,0,9,0,0,none,0
TXN102204,neha183@paytm,Neha Chauhan,13653.0,2026-01-03T10:51:24,951,685,10,0,Chennai,0,1,0,0,none,0
TXN101748,amit_sharma@ibl,Amit Sharma,8245.65,2025-03-21T17:08:37,1895,1860,17,0,Lucknow,0,2,0,0,none,0
TXN101240,arjunnair1986@okaxis,Arjun Nair,1965.2,2025-06-18T07:24:42,841,2172,7,1,Delhi,0,8,0,0,none,0
TXN100960,amit_chauhan@okhdfcbank,Amit Chauhan,7890.31,2026-02-12T23:26:30,760,1875,23,0,Mumbai,0,13,0,0,none,0
TXN101807,divya.chauhan23@upi,Divya Chauhan,1546.98,2025-07-26T07:43:47,2174,1748,7,0,Bengaluru,0,3,0,0,none,0
TXN101604,suresh.sharma90@oksbi,Suresh Sharma,14746.05,2025-01-03T15:56:49,1855,2307,15,0,Pune,0,15,0,0,none,0
TXN100983,arjun929@paytm,Arjun Gupta,10495.36,2026-01-31T06:08:02,1892,1053,6,0,Pune,0,6,0,0,none,0
