call_id,phone_number,call_type,timestamp,call_duration_sec,caller_id_verified,telecom_circle,number_active_since_days,num_user_reports_total,num_distinct_recipients_contacted_24h,call_originates_from_known_contact,requested_otp_or_pin,requested_remote_access_app,requested_payment_or_gift_card,scam_category,is_fraud
CALL200302,8880134970,whatsapp_call,2025-08-21T12:29:50,9,0,Mumbai,8,241,256,0,1,1,0,fake_customer_care,1
CALL101727,8000370129,regular_call,2025-02-06T01:07:40,233,1,West Bengal,1438,1,2,1,0,0,0,none,0
CALL100064,7000030926,regular_call,2025-02-10T06:22:39,193,1,Tamil Nadu,2041,1,1,0,0,0,0,none,0
CALL101757,7002840831,regular_call,2025-11-21T16:59:12,230,1,West Bengal,2667,1,4,0,0,0,0,none,0
CALL101131,7001102714,whatsapp_call,2026-04-25T04:18:49,636,1,Kerala,1299,1,3,0,0,0,0,none,0
CALL100870,8000615993,regular_call,2025-12-28T07:33:49,317,1,Punjab,2677,0,5,0,0,0,0,none,0
CALL200215,9990493750,spoofed_caller_id,2025-09-19T18:44:15,1099,0,Rajasthan,16,269,1683,0,0,0,1,sextortion_call,1
CALL200298,7770203782,regular_call,2025-04-22T20:03:41,18,0,Tamil Nadu,18,269,479,0,0,1,0,loan_app_harassment,1
CALL101482,7000183467,whatsapp_call,2025-12-22T00:05:31,170,1,Maharashtra,1585,0,5,0,0,0,0,none,0
CALL100539,7001654739,whatsapp_call,2025-06-21T05:02:10,218,1,Kerala,2795,1,5,1,0,0,0,none,0
CALL101850,6000577647,regular_call,2025-08-01T20:50:54,246,1,West Bengal,3257,0,4,0,0,0,0,none,0
CALL101846,6001176294,whatsapp_call,2025-03-08T10:45:39,180,1,Maharashtra,275,0,5,1,0,0,0,none,0
CALL101405,9000801875,regular_call,2025-05-23T01:21:08,164,1,UP-West,3807,0,4,0,0,0,0,none,0
CALL102021,8000012111,regular_call,2025-11-07T08:44:25,259,1,Gujarat,2808,0,5,1,0,0,0,none,0
CALL102292,9001962556,whatsapp_call,2025-01-09T16:49:19,530,1,Tamil Nadu,3765,1,1,0,0,0,0,none,0
CALL102364,9001456034,whatsapp_call,2026-06-12T16:43:29,373,1,Rajasthan,2980,1,1,1,0,0,0,none,0
CALL101066,8001740673,whatsapp_call,2025-09-23T23:31:57,578,1,Maharashtra,1491,0,1,0,0,0,0,none,0
CALL101384,9000803793,regular_call,2025-04-01T15:28:36,310,1,West Bengal,3279,0,5,0,0,0,0,none,0
CALL101868,9000343001,whatsapp_call,2025-04-03T03:29:10,12,1,Rajasthan,2682,0,4,0,0,0,0,none,0
CALL101397,9001878966,regular_call,2025-02-02T13:02:36,765,1,Maharashtra,1283,0,4,0,0,0,0,none,0
CALL101555,9000273977,whatsapp_call,2026-06-16T15:48:39,184,1,West Bengal,3162,0,1,1,0,0,0,none,0
CALL200418,7770511502,spoofed_caller_id,2025-07-09T00:25:22,1930,0,Tamil Nadu,4,440,1400,0,1,1,1,investment_trading_scam,1
CALL200244,9990939044,voip_app,2025-07-19T07:01:22,23,0,Punjab,4,317,225,0,1,1,1,courier_customs_scam,1
CALL100292,8000339803,whatsapp_call,2025-02-26T17:48:39,105,1,Delhi,1080,0,3,1,0,0,0,none,0
CALL200480,9992946949,whatsapp_call,2025-07-02T04:32:34,1223,0,Maharashtra,17,72,747,0,1,1,1,loan_app_harassment,1
CALL101601,8002386988,regular_call,2025-04-15T14:18:21,20,1,West Bengal,2169,1,1,0,0,0,0,none,0
CALL100514,7000890197,regular_call,2025-08-25T05:50:22,625,1,Tamil Nadu,2923,1,1,1,0,0,0,none,0
CALL100391,9001703764,whatsapp_call,2026-01-06T05:22:08,322,1,Punjab,2789,1,3,1,0,0,0,none,0
CALL102140,9001669404,regular_call,2026-05-04T09:36:00,80,1,UP-East,1676,0,1,1,0,0,0,none,0
CALL100944,6000151511,regular_call,2026-05-31T06:00:49,497,1,Maharashtra,951,1,5,1,0,0,0,none,0
CALL102266,7002319371,whatsapp_call,2025-06-01T19:19:51,417,1,Tamil Nadu,1333,0,3,0,0,0,0,none,0
CALL101195,8000302657,regular_call,2026-02-28T03:50:53,569,1,UP-West,2994,0,5,1,0,0,0,none,0
CALL100737,7000601600,regular_call,2025-03-31T20:27:44,833,1,UP-East,668,1,5,1,0,0,0,none,0
CALL100932,9002199947,whatsapp_call,2025-02-19T03:36:03,111,1,UP-West,1858,1,2,1,0,0,0,none,0
CALL102064,8001171049,whatsapp_call,2025-02-02T03:29:08,317,1,Gujarat,2603,0,3,1,0,0,0,none,0
CALL101376,8001562774,regular_call,2026-03-29T13:46:22,296,1,Rajasthan,1023,0,5,0,0,0,0,none,0
CALL101670,6001305755,regular_call,2025-04-27T23:38:23,7,1,Karnataka,2355,1,3,1,0,0,0,none,0
CALL100238,7002513919,whatsapp_call,2025-05-19T20:01:07,599,1,Maharashtra,2116,1,4,0,0,0,0,none,0
CALL101974,7002490164,whatsapp_call,2026-05-09T18:14:53,553,1,UP-West,2633,1,5,1,0,0,0,none,0
CALL200127,9990705647,regular_call,2025-10-20T19:14:51,2363,0,UP-East,7,68,442,0,0,0,0,sextortion_call,1
CALL100899,8001675002,whatsapp_call,2026-02-17T12:39:50,275,1,UP-East,329,0,5,1,0,0,0,none,0
CALL200387,8881677315,voip_app,2025-07-05T03:00:23,28,0,Punjab,1,318,283,0,0,0,1,investment_trading_scam,1
CALL200457,8880697167,spoofed_caller_id,2025-06-23T14:25:09,389,0,Punjab,13,101,1781,0,1,0,1,otp_phishing_call,1
CALL200179,9991952765,voip_app,2026-04-03T23:41:12,909,0,Karnataka,19,259,513,0,0,0,1,lottery_prize_call,1
CALL101892,7002107130,whatsapp_call,2025-03-29T11:55:04,243,1,Punjab,2002,1,3,1,0,0,0,none,0
CALL100863,7000463303,whatsapp_call,2025-04-12T02:18:24,671,1,Kerala,2434,1,2,0,0,0,0,none,0
CALL100456,6000951095,regular_call,2026-02-05T19:26:59,527,1,West Bengal,701,0,2,1,0,0,0,none,0
CALL200566,9992138586,regular_call,2025-03-21T14:13:42,25,0,Delhi,14,50,1286,0,0,0,1,sextortion_call,1
CALL102044,7001706176,regular_call,2026-01-14T13:37:46,100,1,Kerala,3654,0,5,1,0,0,0,none,0
CALL101327,6001881585,whatsapp_call,2025-06-29T18:43:04,668,1,Punjab,3167,0,2,1,0,0,0,none,0
CALL100778,7000990848,regular_call,2025-02-19T20:15:55,375,1,Kerala,1856,0,4,1,0,0,0,none,0
CALL101430,7000932364,whatsapp_call,2026-03-30T13:07:30,248,1,Mumbai,2455,1,1,1,0,0,0,none,0
CALL100304,7002077500,regular_call,2026-06-15T21:59:18,575,1,Tamil Nadu,2033,1,5,0,0,0,0,none,0
CALL100792,7002454673,whatsapp_call,2025-12-24T11:19:32,98,1,Tamil Nadu,2361,0,3,1,0,0,0,none,0
CALL100347,6000301404,whatsapp_call,2025-04-12T00:40:36,377,1,Rajasthan,3159,0,2,1,0,0,0,none,0
CALL100300,8001514276,regular_call,2026-05-29T09:55:20,128,1,UP-West,2997,0,4,0,0,0,0,none,0
CALL100106,6001471213,whatsapp_call,2025-08-17T17:07:15,349,1,Tamil Nadu,1269,0,3,1,0,0,0,none,0
CALL200172,9992137254,regular_call,2025-07-25T17:37:09,2008,0,Punjab,2,323,1193,0,1,1,1,sextortion_call,1
CALL102211,7000652491,whatsapp_call,2025-10-09T07:50:46,409,1,Delhi,1980,0,2,1,0,0,0,none,0
CALL200109,7770482525,voip_app,2025-04-19T10:20:35,22,0,Gujarat,17,480,171,0,1,1,1,courier_customs_scam,1
CALL100202,7000724205,whatsapp_call,2026-06-12T21:07:17,427,1,Delhi,2899,1,2,1,0,0,0,none,0
CALL100380,6000667148,whatsapp_call,2025-06-22T08:09:05,330,1,West Bengal,3117,1,3,1,0,0,0,none,0
CALL200579,9991563140,voip_app,2026-05-02T12:40:20,2181,0,Rajasthan,7,33,1076,0,1,0,0,sextortion_call,1
CALL101824,8000915104,regular_call,2025-07-03T14:47:36,318,1,UP-West,3865,0,5,1,0,0,0,none,0
CALL101002,7001952540,whatsapp_call,2025-03-12T00:59:21,36,1,Gujarat,2478,0,4,0,0,0,0,none,0
CALL102391,6000781996,whatsapp_call,2026-01-01T15:48:07,339,1,Punjab,3866,1,4,1,0,0,0,none,0
CALL100376,7000885003,regular_call,2025-01-19T06:11:55,530,1,Karnataka,1066,1,5,0,0,0,0,none,0
CALL101350,7000708130,regular_call,2025-07-05T06:54:48,478,1,Maharashtra,2627,0,4,1,0,0,0,none,0
CALL101878,6001054446,regular_call,2025-05-09T00:33:37,531,1,Tamil Nadu,611,1,5,0,0,0,0,none,0
CALL200538,7770179940,spoofed_caller_id,2025-11-07T08:07:44,11,0,Punjab,11,175,1205,0,1,0,1,digital_arrest_scam,1
CALL200235,8881936491,voip_app,2026-06-06T09:45:13,1569,0,Mumbai,11,227,1147,0,1,1,0,kyc_update_call,1
CALL200144,9992626377,whatsapp_call,2025-06-21T20:14:07,6,0,Punjab,5,346,152,0,1,1,0,otp_phishing_call,1
CALL101902,6001659622,regular_call,2025-02-17T00:08:05,310,1,Tamil Nadu,759,0,2,1,0,0,0,none,0
CALL200366,7771834254,whatsapp_call,2026-04-27T11:00:30,6,0,Maharashtra,13,85,1960,0,1,0,0,otp_phishing_call,1
CALL101937,9001258305,regular_call,2025-03-18T17:52:01,276,1,Rajasthan,3524,1,2,0,0,0,0,none,0
CALL200345,9990578108,telegram_call,2025-08-12T13:36:14,421,0,UP-East,13,345,1725,0,1,0,0,job_offer_scam,1
CALL101201,9002757880,whatsapp_call,2026-04-28T05:33:46,441,1,Mumbai,2232,1,1,1,0,0,0,none,0
CALL200313,8881748060,telegram_call,2026-05-19T11:17:20,12,0,Karnataka,20,216,241,0,1,1,1,investment_trading_scam,1
CALL101537,9002133327,whatsapp_call,2025-05-15T20:29:24,574,1,UP-West,2087,1,2,1,0,0,0,none,0
CALL100562,6000820490,whatsapp_call,2026-01-19T15:05:46,591,1,Delhi,728,1,4,1,0,0,0,none,0
CALL200555,9991778974,regular_call,2026-05-18T03:52:21,12,0,Maharashtra,18,420,630,0,0,1,1,investment_trading_scam,1
CALL101518,8002465762,regular_call,2025-12-29T15:51:45,267,1,Tamil Nadu,1865,1,3,0,0,0,0,none,0
CALL102032,9000049972,whatsapp_call,2026-03-22T11:47:05,633,1,Rajasthan,3368,1,2,1,0,0,0,none,0
CALL100354,9001345117,whatsapp_call,2026-01-10T01:18:36,189,1,Rajasthan,244,0,4,0,0,0,0,none,0
CALL100745,8002879773,whatsapp_call,2025-01-04T20:54:30,215,1,Delhi,1843,1,3,1,0,0,0,none,0
CALL100499,9002786036,whatsapp_call,2025-10-31T17:27:59,205,1,Maharashtra,2930,1,4,1,0,0,0,none,0
CALL101735,9000200848,regular_call,2026-03-27T01:12:22,680,1,Rajasthan,3660,0,4,1,0,0,0,none,0
CALL200075,7770487872,whatsapp_call,2025-07-29T07:31:01,10,0,Maharashtra,10,103,1166,0,1,1,0,kyc_update_call,1
CALL100251,9001507325,whatsapp_call,2026-06-15T07:49:04,222,1,Gujarat,413,0,3,0,0,0,0,none,0
CALL200372,7770526808,regular_call,2026-03-26T16:43:48,1270,0,Mumbai,19,34,1197,0,0,0,1,lottery_prize_call,1
CALL200343,8880656655,spoofed_caller_id,2025-02-03T05:40:18,1706,0,UP-West,16,310,1668,0,0,1,0,job_offer_scam,1
CALL200356,8880586858,spoofed_caller_id,2025-05-12T12:16:33,30,0,Rajasthan,0,237,1980,0,1,0,1,investment_trading_scam,1
CALL101278,7002671384,whatsapp_call,2025-11-21T07:30:22,438,1,West Bengal,2259,1,5,0,0,0,0,none,0
CALL102295,7002239829,whatsapp_call,2026-06-11T14:42:34,482,1,Rajasthan,2352,1,4,1,0,0,0,none,0
CALL200259,9992328513,spoofed_caller_id,2025-05-23T00:24:33,421,0,Maharashtra,5,345,1933,0,1,0,0,otp_phishing_call,1
CALL101024,8001238868,regular_call,2025-07-26T06:18:36,161,1,West Bengal,493,1,4,1,0,0,0,none,0
CALL101732,7001839325,regular_call,2025-10-12T18:38:32,347,1,West Bengal,251,0,4,1,0,0,0,none,0
CALL102181,7000375337,whatsapp_call,2025-05-09T15:00:24,758,1,Gujarat,312,0,1,1,0,0,0,none,0
CALL200186,7771707728,voip_app,2025-03-15T20:42:09,1779,0,Gujarat,2,197,291,0,0,0,1,lottery_prize_call,1
CALL101453,7002163718,regular_call,2026-06-11T09:56:13,262,1,UP-West,1064,1,3,0,0,0,0,none,0
CALL200158,8881991435,telegram_call,2025-11-04T01:49:59,5,0,Delhi,5,259,824,0,0,1,1,digital_arrest_scam,1
CALL200494,7770805679,whatsapp_call,2025-11-03T22:24:26,18,0,Punjab,14,53,219,0,1,1,0,job_offer_scam,1
CALL200251,8881219409,regular_call,2025-06-01T11:05:08,28,0,unknown/spoofed,5,462,171,0,1,0,1,courier_customs_scam,1
CALL100772,6001279204,regular_call,2025-04-19T20:13:16,160,1,Kerala,370,0,5,1,0,0,0,none,0
CALL100479,8000709186,whatsapp_call,2025-06-19T00:45:12,650,1,Kerala,2635,0,5,0,0,0,0,none,0
CALL101365,9000044964,whatsapp_call,2026-03-30T12:20:14,711,1,Punjab,568,0,2,0,0,0,0,none,0
CALL101082,8000102811,regular_call,2025-04-21T20:54:42,646,1,Delhi,2644,0,5,0,0,0,0,none,0
CALL100586,9001231279,regular_call,2026-06-22T23:07:35,248,1,Delhi,1123,0,2,0,0,0,0,none,0
CALL100824,7002202590,whatsapp_call,2025-06-29T23:17:02,485,1,Rajasthan,347,1,1,0,0,0,0,none,0
CALL101207,7002569782,regular_call,2025-09-29T06:11:00,20,1,UP-West,2652,1,5,1,0,0,0,none,0
CALL101364,7001224563,whatsapp_call,2025-04-25T07:12:32,357,1,Delhi,329,1,4,0,0,0,0,none,0
CALL200125,9991220766,telegram_call,2026-06-07T22:18:01,2227,0,West Bengal,4,382,1552,0,0,1,1,digital_arrest_scam,1
CALL101691,9000846667,regular_call,2025-02-14T18:34:38,316,1,UP-East,946,0,3,1,0,0,0,none,0
CALL100841,7000433044,regular_call,2025-12-31T18:04:03,820,1,Delhi,2931,0,4,1,0,0,0,none,0
CALL100608,9000619086,regular_call,2025-05-26T23:07:03,543,1,Punjab,717,0,3,1,0,0,0,none,0
CALL100009,8001656321,regular_call,2025-05-17T20:56:11,242,1,Punjab,1155,0,4,1,0,0,0,none,0
CALL100487,9002014044,regular_call,2026-02-28T23:14:01,123,1,Mumbai,3194,0,3,0,0,0,0,none,0
CALL100379,9000351885,whatsapp_call,2026-06-17T15:40:44,546,1,Karnataka,3376,0,1,0,0,0,0,none,0
CALL200493,9991990006,voip_app,2026-05-06T05:33:08,11,0,West Bengal,17,425,1470,0,1,0,0,job_offer_scam,1
CALL200197,7770037819,voip_app,2025-01-13T23:31:08,2318,0,Mumbai,15,276,1018,0,1,1,1,loan_app_harassment,1
CALL101399,9000535661,whatsapp_call,2025-07-20T13:26:44,237,1,UP-East,345,1,4,1,0,0,0,none,0
CALL200306,7771247462,regular_call,2025-12-29T19:32:53,2016,0,Rajasthan,12,359,1265,0,1,1,1,fake_customer_care,1
CALL100065,9002532870,whatsapp_call,2025-08-31T04:52:45,864,1,Maharashtra,1558,1,2,0,0,0,0,none,0
CALL100445,8000241161,regular_call,2026-06-06T13:39:12,8,1,UP-East,373,1,1,1,0,0,0,none,0
CALL100401,9002659644,regular_call,2025-05-06T18:33:04,461,1,Mumbai,783,0,5,1,0,0,0,none,0
CALL102207,7002524149,regular_call,2026-03-08T00:55:39,328,1,Delhi,1963,0,3,1,0,0,0,none,0
CALL100341,7000813340,whatsapp_call,2025-07-22T02:17:15,737,1,Mumbai,922,1,5,0,0,0,0,none,0
CALL101630,8001765214,whatsapp_call,2025-12-19T22:14:39,153,1,Kerala,328,0,3,0,0,0,0,none,0
CALL100714,6001981495,regular_call,2025-10-04T19:19:18,113,1,West Bengal,3805,1,5,1,0,0,0,none,0
CALL102340,7001587074,whatsapp_call,2026-01-04T05:24:23,627,1,Rajasthan,3114,0,4,1,0,0,0,none,0
CALL100262,6000793218,regular_call,2025-10-10T19:13:36,545,1,UP-East,3531,1,2,0,0,0,0,none,0
CALL101253,9000986071,regular_call,2025-12-06T10:05:39,894,1,Gujarat,2438,0,1,1,0,0,0,none,0
CALL101629,6001184043,whatsapp_call,2025-10-22T09:08:32,253,1,Tamil Nadu,3069,1,2,0,0,0,0,none,0
CALL102053,7001803680,regular_call,2025-09-16T02:58:40,146,1,Delhi,2542,1,4,1,0,0,0,none,0
CALL100209,6001773308,whatsapp_call,2026-06-22T02:57:43,141,1,Punjab,1639,1,2,0,0,0,0,none,0
CALL101664,7002448231,regular_call,2026-02-12T18:12:16,441,1,Maharashtra,2529,1,3,0,0,0,0,none,0
CALL102176,6000337340,regular_call,2025-05-15T21:32:51,745,1,Tamil Nadu,650,1,1,0,0,0,0,none,0
CALL102268,8000273572,whatsapp_call,2026-03-21T18:54:47,298,1,Maharashtra,987,1,1,1,0,0,0,none,0
CALL101642,6000371595,regular_call,2026-06-22T14:57:58,167,1,UP-West,1633,1,5,1,0,0,0,none,0
CALL102331,6000409316,regular_call,2025-08-16T18:29:48,634,1,Gujarat,1662,1,3,1,0,0,0,none,0
CALL100945,9001007489,regular_call,2025-11-01T06:13:38,658,1,UP-West,656,1,2,0,0,0,0,none,0
CALL101899,7001745369,whatsapp_call,2026-04-18T23:38:12,213,1,West Bengal,3845,1,3,1,0,0,0,none,0
CALL102380,9000435250,regular_call,2026-06-12T16:03:29,395,1,Karnataka,1943,0,1,1,0,0,0,none,0
CALL100602,6000550064,regular_call,2025-07-04T04:44:10,607,1,Mumbai,2047,0,1,0,0,0,0,none,0
CALL200281,7771014651,whatsapp_call,2025-03-18T10:14:02,2233,0,UP-West,5,500,445,0,1,0,1,sextortion_call,1
CALL100260,9000778598,regular_call,2025-10-23T01:42:50,849,1,Punjab,3441,1,3,0,0,0,0,none,0
CALL100650,6000771414,regular_call,2025-04-12T13:32:23,550,1,UP-West,1777,1,2,1,0,0,0,none,0
CALL101368,9001614824,whatsapp_call,2026-02-21T09:03:35,552,1,West Bengal,3981,1,4,1,0,0,0,none,0
CALL100459,6000929786,regular_call,2025-05-05T02:57:44,271,1,Kerala,2003,0,3,1,0,0,0,none,0
CALL100902,7001886144,whatsapp_call,2026-02-01T14:24:58,712,1,UP-East,1086,1,2,0,0,0,0,none,0
CALL101222,8002699908,whatsapp_call,2026-02-27T07:14:13,721,1,Karnataka,3741,1,1,0,0,0,0,none,0
CALL100593,6000277746,regular_call,2025-02-01T03:19:57,482,1,Gujarat,1521,0,5,0,0,0,0,none,0
CALL200516,9990152276,regular_call,2026-05-02T12:52:25,27,0,Rajasthan,17,488,764,0,0,0,1,digital_arrest_scam,1
CALL200395,9992842711,regular_call,2025-08-03T23:42:48,1561,0,West Bengal,6,287,272,0,1,1,1,lottery_prize_call,1
CALL200204,9992796160,telegram_call,2025-06-25T14:41:20,15,0,Kerala,13,214,834,0,0,0,1,courier_customs_scam,1
CALL200436,9991833275,regular_call,2026-06-16T02:14:41,627,0,Tamil Nadu,7,423,1126,0,1,0,1,courier_customs_scam,1
CALL200029,9992502308,voip_app,2025-11-29T03:51:36,20,0,UP-West,6,190,1924,0,1,1,0,otp_phishing_call,1
CALL100191,7000009523,whatsapp_call,2025-10-02T20:08:42,178,1,Delhi,1292,0,5,0,0,0,0,none,0
CALL101267,6000841001,whatsapp_call,2026-02-07T21:57:17,203,1,Kerala,614,1,5,0,0,0,0,none,0
CALL102105,8000478693,whatsapp_call,2025-05-11T10:40:01,689,1,Tamil Nadu,2541,1,3,1,0,0,0,none,0
CALL200276,9992083327,whatsapp_call,2025-11-21T01:04:16,25,0,Punjab,18,272,951,0,1,1,0,sextortion_call,1
CALL101802,9002132328,whatsapp_call,2026-06-11T07:08:54,571,1,Gujarat,1082,0,3,0,0,0,0,none,0
CALL200116,9992388734,voip_app,2025-10-20T22:45:37,805,0,Maharashtra,3,200,880,0,0,0,0,sextortion_call,1
CALL100766,6001914397,regular_call,2025-09-04T10:07:51,75,1,UP-West,3018,1,2,0,0,0,0,none,0
CALL101810,6000914243,whatsapp_call,2025-10-23T13:34:02,593,1,Rajasthan,1033,1,3,0,0,0,0,none,0
CALL101729,7002600902,whatsapp_call,2026-02-26T17:15:50,728,1,Tamil Nadu,1211,1,4,1,0,0,0,none,0
CALL100806,7001943880,regular_call,2025-06-21T08:21:52,671,1,Tamil Nadu,678,0,3,0,0,0,0,none,0
CALL101971,6000849152,regular_call,2026-05-31T22:01:31,447,1,Delhi,2992,0,5,0,0,0,0,none,0
CALL101883,7001933008,regular_call,2025-12-19T08:59:14,218,1,Tamil Nadu,1693,1,5,1,0,0,0,none,0
CALL100317,8002915081,whatsapp_call,2025-04-05T15:13:54,228,1,Delhi,2074,0,4,1,0,0,0,none,0
CALL101037,8002020868,regular_call,2025-02-28T16:28:26,842,1,Punjab,3488,1,2,1,0,0,0,none,0
CALL102343,6000181770,whatsapp_call,2025-01-04T19:04:39,570,1,West Bengal,2526,0,4,0,0,0,0,none,0
CALL100237,9000767694,regular_call,2025-05-12T04:52:57,152,1,Karnataka,3148,1,3,1,0,0,0,none,0
CALL101473,6000139335,regular_call,2026-04-09T13:05:05,721,1,Mumbai,2683,1,1,0,0,0,0,none,0
CALL101485,7000823235,whatsapp_call,2025-06-28T23:14:37,364,1,Delhi,1450,0,3,1,0,0,0,none,0
CALL200136,9990619122,voip_app,2025-09-05T00:03:47,1132,0,unknown/spoofed,7,410,1544,0,1,0,1,lottery_prize_call,1
CALL101455,8002125131,whatsapp_call,2025-07-24T21:17:12,508,1,Delhi,823,0,5,0,0,0,0,none,0
CALL100470,9001091024,whatsapp_call,2026-06-06T15:11:07,312,1,Kerala,3908,0,2,1,0,0,0,none,0
CALL200506,8880797681,spoofed_caller_id,2026-01-13T10:40:08,2195,0,Punjab,20,398,186,0,0,1,1,digital_arrest_scam,1
CALL102033,7000362545,whatsapp_call,2025-06-02T04:02:05,782,1,UP-East,3390,0,5,1,0,0,0,none,0
CALL101646,9002341738,whatsapp_call,2025-06-09T21:49:13,320,1,Maharashtra,1482,1,2,1,0,0,0,none,0
CALL100712,9001080172,regular_call,2025-07-26T17:29:07,357,1,Kerala,3239,1,5,1,0,0,0,none,0
CALL100095,9000954185,regular_call,2026-02-19T20:35:24,428,1,Gujarat,1433,0,2,1,0,0,0,none,0
CALL101041,9000353790,whatsapp_call,2026-05-27T14:31:04,287,1,Mumbai,1423,1,5,1,0,0,0,none,0
CALL200181,9991824411,voip_app,2025-07-21T21:35:45,1740,0,Tamil Nadu,1,20,1239,0,0,1,1,courier_customs_scam,1
CALL200170,9991637750,spoofed_caller_id,2026-02-07T00:14:23,1702,0,Mumbai,9,122,1900,0,1,0,1,otp_phishing_call,1
CALL100656,9000511823,regular_call,2026-05-17T05:56:02,280,1,West Bengal,3519,1,3,0,0,0,0,none,0
CALL102235,8000883189,whatsapp_call,2025-05-18T06:45:23,289,1,Karnataka,746,0,2,1,0,0,0,none,0
CALL101982,9000034699,whatsapp_call,2025-12-08T22:51:46,798,1,Mumbai,2920,0,2,0,0,0,0,none,0
CALL100721,7000823889,regular_call,2026-03-27T00:30:10,476,1,Rajasthan,3019,1,1,1,0,0,0,none,0
CALL200435,8881687225,spoofed_caller_id,2026-06-29T03:19:32,962,0,Kerala,3,248,166,0,0,1,1,job_offer_scam,1
CALL101886,7001415680,regular_call,2025-05-03T20:59:25,714,1,Karnataka,3952,0,3,0,0,0,0,none,0
CALL102353,8000225750,regular_call,2025-03-24T06:51:30,132,1,Rajasthan,2023,0,4,1,0,0,0,none,0
CALL200445,8880568976,spoofed_caller_id,2025-10-14T06:07:46,21,0,unknown/spoofed,16,486,1770,0,1,1,1,fake_customer_care,1
CALL102114,7001430198,regular_call,2025-08-16T19:51:52,431,1,West Bengal,3815,0,3,0,0,0,0,none,0
CALL101342,8001436186,whatsapp_call,2026-04-28T04:11:24,669,1,UP-West,949,0,5,1,0,0,0,none,0
CALL100466,6001854882,regular_call,2026-01-11T10:50:42,142,1,Karnataka,1464,1,2,1,0,0,0,none,0
CALL100667,9001735409,regular_call,2025-07-10T02:23:05,702,1,Kerala,2846,0,4,1,0,0,0,none,0
CALL101409,8002633343,regular_call,2026-06-22T19:54:18,367,1,Kerala,2956,1,5,0,0,0,0,none,0
CALL100223,8000413847,whatsapp_call,2025-06-26T07:24:15,236,1,Rajasthan,2545,0,5,1,0,0,0,none,0
CALL200347,8881828676,telegram_call,2025-12-14T17:54:48,343,0,Karnataka,2,254,1417,0,0,1,1,investment_trading_scam,1
CALL102360,9002472891,regular_call,2026-03-23T11:08:20,195,1,Gujarat,2335,0,1,1,0,0,0,none,0
CALL101948,8000799842,whatsapp_call,2025-03-18T22:49:59,472,1,West Bengal,1232,1,3,0,0,0,0,none,0
CALL100076,9000399315,regular_call,2026-02-03T04:50:34,464,1,Gujarat,1264,0,1,1,0,0,0,none,0
CALL200442,8881566671,telegram_call,2026-04-04T02:43:20,2340,0,Rajasthan,20,106,1314,0,1,0,1,digital_arrest_scam,1
CALL100447,8002889394,regular_call,2026-05-28T06:27:50,520,1,Delhi,1915,1,5,0,0,0,0,none,0
CALL200110,8880912143,regular_call,2025-07-12T03:42:46,934,0,UP-West,15,456,274,0,0,0,1,lottery_prize_call,1
CALL100140,6001877400,regular_call,2025-01-09T20:31:46,20,1,Punjab,3012,0,4,1,0,0,0,none,0
CALL100166,9001392214,regular_call,2025-07-14T12:52:37,24,1,Mumbai,3994,0,3,0,0,0,0,none,0
CALL101487,6001543468,regular_call,2025-11-23T10:41:08,517,1,UP-East,2234,0,1,1,0,0,0,none,0
CALL102107,9001867341,whatsapp_call,2026-02-05T16:15:13,560,1,Rajasthan,1771,0,2,1,0,0,0,none,0
CALL101202,9000387767,whatsapp_call,2026-01-14T20:11:25,845,1,Rajasthan,1343,0,2,1,0,0,0,none,0
CALL100144,8002446290,regular_call,2025-08-13T02:25:46,836,1,Gujarat,802,1,5,1,0,0,0,none,0
CALL102015,6001458925,whatsapp_call,2025-08-16T14:07:38,192,1,Tamil Nadu,3454,1,2,1,0,0,0,none,0
CALL200048,8881897513,whatsapp_call,2026-01-20T22:25:48,26,0,Mumbai,15,121,1441,0,0,0,1,courier_customs_scam,1
CALL101219,6000293585,regular_call,2025-04-19T01:24:08,97,1,Kerala,2099,0,5,0,0,0,0,none,0
CALL101900,6000006973,regular_call,2025-02-09T10:22:28,746,1,Kerala,2750,0,1,0,0,0,0,none,0
CALL200582,8881060554,spoofed_caller_id,2026-06-11T18:11:00,13,0,unknown/spoofed,4,160,959,0,1,1,1,digital_arrest_scam,1
CALL200118,8881174297,regular_call,2025-01-17T17:08:17,10,0,UP-West,3,258,1589,0,1,1,0,fake_customer_care,1
CALL100025,7002878384,regular_call,2026-03-11T14:05:35,865,1,West Bengal,761,1,1,1,0,0,0,none,0
CALL100506,7000287456,regular_call,2025-05-05T20:26:12,97,1,Kerala,2547,1,5,1,0,0,0,none,0
CALL102008,8001355273,whatsapp_call,2025-09-10T12:24:13,849,1,Maharashtra,1312,1,1,1,0,0,0,none,0
CALL200596,9990163391,voip_app,2025-12-17T10:46:12,29,0,Mumbai,17,337,588,0,1,0,1,investment_trading_scam,1
CALL101357,9000849599,regular_call,2025-12-28T08:54:11,640,1,UP-East,3049,1,5,1,0,0,0,none,0
CALL102206,8001676460,regular_call,2025-12-29T21:35:19,859,1,Kerala,1595,0,1,0,0,0,0,none,0
CALL100469,7001178323,whatsapp_call,2025-09-01T21:55:25,622,1,Delhi,739,1,3,0,0,0,0,none,0
CALL102139,8000156978,whatsapp_call,2025-11-13T08:57:46,579,1,Maharashtra,1358,0,3,1,0,0,0,none,0
